A_PRGID,A_USERID,A_SYSDT,U_PRGID,U_USERID,U_SYSDT,LIST_NO,DEPTID_M,EMPLID,RATION,PROD_TYPE
OBZ021,23770,2026-06-30 11:55:02.060,OBZ021,23770,2026-06-30 11:55:02.060,OB202607010,XVE1,21647,0.0,03
OBZ021,23770,2026-06-30 11:55:02.060,OBZ021,23770,2026-06-30 11:55:02.060,OB202607010,XVE1,21575,0.0,03
OBZ021,23770,2026-06-30 11:55:02.060,OBZ021,23770,2026-06-30 11:55:02.060,OB202607010,XVE1,21408,0.0,03
OBZ021,23770,2026-06-30 11:55:02.060,OBZ021,23770,2026-06-30 11:55:02.060,OB202607010,XVE1,21327,0.0,03
OBZ021,23770,2026-06-30 11:55:02.060,OBZ021,23770,2026-06-30 11:55:02.060,OB202607010,XVE1,21291,12.2,03
OBZ021,23770,2026-06-30 11:55:02.060,OBZ021,23770,2026-06-30 11:55:02.060,OB202607010,XVE1,21208,19.5,03
OBZ021,23770,2026-06-30 11:55:02.060,OBZ021,23770,2026-06-30 11:55:02.060,OB202607010,XVE1,20938,0.0,03
OBZ021,23770,2026-06-30 11:55:02.060,OBZ021,23770,2026-06-30 11:55:02.060,OB202607010,XVE1,20873,0.0,03
OBZ021,23770,2026-06-30 11:55:02.060,OBZ021,23770,2026-06-30 11:55:02.060,OB202607010,XVE1,20777,0.0,03
OBZ021,23770,2026-06-30 11:55:02.060,OBZ021,23770,2026-06-30 11:55:02.060,OB202607010,XVE1,20742,0.0,03
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE4,23986,6.3,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE4,23985,6.3,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE4,22350,7.8,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE4,22304,7.8,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE4,22291,8.7,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE4,22290,8.7,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE4,22287,8.7,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE4,22286,10.7,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE4,22282,8.7,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE4,22162,7.8,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE4,22159,9.7,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE4,21557,7.8,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE4,20501,1.0,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE3,23841,6.8,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE3,23747,6.8,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE3,23701,6.8,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE3,23165,8.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE3,22622,7.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE3,22593,8.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE3,22499,9.5,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE3,21953,8.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE3,21838,8.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE3,21730,9.5,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE3,20765,9.1,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE3,20190,9.5,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,23961,3.1,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,23906,3.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,23835,3.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,23821,3.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,23757,3.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,23724,3.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,23689,3.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,23263,4.0,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,22737,4.0,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,22736,4.0,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,22592,3.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,22559,4.0,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,22520,3.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,22512,4.0,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,22411,4.0,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,22278,3.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,22274,3.1,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,22273,3.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,22163,3.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,21957,4.0,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,21731,3.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,21581,5.4,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,21523,3.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,21466,3.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,20885,3.6,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE2,20442,6.4,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,23988,2.4,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,23905,3.3,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,23301,4.3,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,23254,2.9,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,23166,4.1,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,23066,3.3,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,22978,3.1,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,22802,4.3,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,22603,3.7,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,22511,2.9,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,22315,3.3,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,22254,4.5,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,22157,3.3,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,22049,3.3,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,22039,4.1,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,21831,3.3,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,21648,3.7,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,21647,5.5,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,21575,3.3,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,21408,4.5,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,21327,4.1,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,21291,2.9,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,21208,2.9,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,20938,3.7,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,20873,5.5,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,20777,3.7,02
OBZ021,23770,2026-06-30 11:50:40.400,OBZ021,23770,2026-06-30 11:50:40.400,OB202607008,XVE1,20742,4.1,02
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE4,23986,6.3,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE4,23985,6.3,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE4,22350,7.8,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE4,22304,7.8,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE4,22291,8.7,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE4,22290,8.7,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE4,22287,8.7,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE4,22286,10.7,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE4,22282,8.7,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE4,22162,7.8,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE4,22159,9.7,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE4,21557,7.8,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE4,20501,1.0,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE3,23841,6.8,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE3,23747,6.8,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE3,23701,6.8,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE3,23165,8.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE3,22622,7.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE3,22593,8.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE3,22499,9.5,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE3,21953,8.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE3,21838,8.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE3,21730,9.5,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE3,20765,9.1,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE3,20190,9.5,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,23961,3.1,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,23906,3.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,23835,3.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,23821,3.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,23757,3.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,23724,3.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,23689,3.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,23263,4.0,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,22737,4.0,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,22736,4.0,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,22592,3.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,22559,4.0,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,22520,3.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,22512,4.0,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,22411,4.0,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,22278,3.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,22274,3.1,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,22273,3.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,22163,3.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,21957,4.0,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,21731,3.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,21581,5.4,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,21523,3.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,21466,3.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,20885,3.6,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE2,20442,6.4,01
OBZ021,23770,2026-06-30 11:48:43.550,OBZ021,23770,2026-06-30 11:48:43.550,OB202607001,XVE1,23988,2.4,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,23905,3.3,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,23301,4.3,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,23254,2.9,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,23166,4.1,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,23066,3.3,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:48:43.550,OB202607001,XVE1,22978,3.1,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,22802,4.3,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,22603,3.7,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,22511,2.9,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,22315,3.3,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,22254,4.5,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,22157,3.3,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,22049,3.3,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,22039,4.1,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,21831,3.3,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,21648,3.7,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,21647,5.5,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,21575,3.3,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,21408,4.5,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,21327,4.1,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,21291,2.9,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,21208,2.9,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,20938,3.7,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,20873,5.5,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,20777,3.7,01
OBZ021,23770,2026-06-30 11:44:28.797,OBZ021,23770,2026-06-30 11:44:28.797,OB202607001,XVE1,20742,4.1,01
OBZ021,23874,2026-05-29 21:10:27.423,OBZ021,23874,2026-05-29 21:10:27.423,OB202606013,XVE4,20501,100.0,01
OBZ021,23874,2026-05-29 21:10:27.423,OBZ021,23874,2026-05-29 21:10:27.423,OB202606013,XVE3,20190,100.0,01
OBZ021,23874,2026-05-29 21:10:27.423,OBZ021,23874,2026-05-29 21:10:27.423,OB202606013,XVE2,20442,100.0,01
OBZ021,23874,2026-05-29 21:10:27.423,OBZ021,23874,2026-05-29 21:10:27.423,OB202606013,XVE1,22978,100.0,01
OBZ021,23874,2026-05-29 21:09:59.907,OBZ021,23874,2026-05-29 21:09:59.907,OB202606012,XVE4,20501,100.0,01
OBZ021,23874,2026-05-29 21:09:59.907,OBZ021,23874,2026-05-29 21:09:59.907,OB202606012,XVE3,20190,100.0,01
OBZ021,23874,2026-05-29 21:09:59.907,OBZ021,23874,2026-05-29 21:09:59.907,OB202606012,XVE2,20442,100.0,01
OBZ021,23874,2026-05-29 21:09:59.907,OBZ021,23874,2026-05-29 21:09:59.907,OB202606012,XVE1,22978,100.0,01
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE4,22350,26.7,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE4,22291,20.0,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE4,22272,33.3,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE4,22162,20.0,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE3,23841,100.0,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE2,23821,27.8,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE2,23746,27.8,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE2,22273,22.2,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE2,21523,22.2,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE1,23066,30.8,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE1,22315,30.8,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE1,21208,38.4,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,23965,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,23960,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22350,26.7,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22304,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22291,20.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22290,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22287,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22286,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22282,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22272,33.3,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22162,20.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22159,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,21557,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,20501,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE3,23841,100.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE3,23747,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE3,23701,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE3,23165,0.0,03
